domain,prompt_idx,layer_idx,strength,seed,baseline_correct,perturbed_correct,flip,edit_distance,baseline_entropy,perturbed_entropy,baseline_margin,perturbed_margin,kl_divergence,model,paradigm,n_layers,layer_frac
math,20,6,0.05,2049,False,True,True,0.9117647058823528,0.4012314677238464,0.1354033052921295,2.0,4.0,0.1337931603193283,Gemma3-1B,transformer,26,0.24
math,21,6,0.05,2049,False,False,True,0.8095238095238095,0.5288888812065125,0.1642684489488601,1.375,3.75,0.2815400063991546,Gemma3-1B,transformer,26,0.24
math,22,6,0.05,2049,False,False,True,0.6666666666666666,0.3596429824829101,0.1670447736978531,2.25,3.75,0.0677200704813003,Gemma3-1B,transformer,26,0.24
math,23,6,0.05,2049,False,False,True,0.6666666666666666,0.4086574018001556,0.1164170652627945,2.0,4.125,0.1461669653654098,Gemma3-1B,transformer,26,0.24
factual,0,6,0.05,2049,True,True,True,0.5833333333333334,0.6825575232505798,0.7956385612487793,3.125,2.375,0.0854363292455673,Gemma3-1B,transformer,26,0.24
factual,1,6,0.05,2049,True,True,True,0.4418604651162791,0.257549375295639,0.2457876503467559,3.5,3.5,0.0276723001152277,Gemma3-1B,transformer,26,0.24
factual,2,6,0.05,2049,True,False,True,0.8974358974358975,0.7990384697914124,1.2714780569076538,0.625,2.5,4.112814903259277,Gemma3-1B,transformer,26,0.24
factual,3,6,0.05,2049,True,True,True,0.5869565217391305,1.988566875457764,2.2375524044036865,0.875,1.0,1.0249476432800293,Gemma3-1B,transformer,26,0.24
factual,4,6,0.05,2049,True,False,True,0.5238095238095238,0.0047856755554676,0.5573378801345825,8.75,1.25,1.5044848918914795,Gemma3-1B,transformer,26,0.24
factual,5,6,0.05,2049,True,True,True,0.55,0.0234244707971811,0.2144708931446075,6.25,3.625,0.0305954907089471,Gemma3-1B,transformer,26,0.24
factual,6,6,0.05,2049,True,True,True,0.7142857142857143,0.7969411611557007,1.0305235385894775,1.375,1.75,0.1690590232610702,Gemma3-1B,transformer,26,0.24
factual,7,6,0.05,2049,True,True,True,0.5454545454545454,0.1270643025636673,0.342473030090332,5.625,5.125,0.0227920282632112,Gemma3-1B,transformer,26,0.24
factual,8,6,0.05,2049,True,True,False,0.0,0.3525932133197784,0.5290395617485046,3.125,2.25,0.0272243339568376,Gemma3-1B,transformer,26,0.24
factual,9,6,0.05,2049,True,True,True,0.3529411764705882,0.2716334760189056,0.159665048122406,5.125,5.875,0.0491925477981567,Gemma3-1B,transformer,26,0.24
factual,10,6,0.05,2049,True,True,True,0.3958333333333333,0.5098906755447388,0.6338269710540771,1.5,0.75,0.0544259548187255,Gemma3-1B,transformer,26,0.24
factual,11,6,0.05,2049,True,True,True,0.6382978723404256,0.0125078223645687,0.0159007664769887,6.5,7.375,0.0012100511230528,Gemma3-1B,transformer,26,0.24
factual,12,6,0.05,2049,True,True,True,0.717948717948718,1.3011996746063232,0.4048759043216705,1.625,4.0,0.5875429511070251,Gemma3-1B,transformer,26,0.24
factual,13,6,0.05,2049,True,True,True,0.7142857142857143,0.2852203249931335,0.6748220920562744,3.625,2.5,0.0730848163366317,Gemma3-1B,transformer,26,0.24
factual,14,6,0.05,2049,True,False,True,0.8717948717948718,0.8994768857955933,1.71116042137146,0.125,1.375,3.401284456253052,Gemma3-1B,transformer,26,0.24
factual,15,6,0.05,2049,True,True,True,0.6170212765957447,1.2173560857772827,0.8656763434410095,1.875,2.0,0.653632402420044,Gemma3-1B,transformer,26,0.24
factual,16,6,0.05,2049,True,True,True,0.391304347826087,1.2502940893173218,1.2319220304489136,2.0,1.0,0.1860033422708511,Gemma3-1B,transformer,26,0.24
factual,17,6,0.05,2049,False,False,True,0.6176470588235294,0.6804569959640503,1.385038137435913,2.125,0.125,0.7456497550010681,Gemma3-1B,transformer,26,0.24
factual,18,6,0.05,2049,True,True,False,0.0,1.4008657932281494,0.5686061978340149,0.25,1.625,1.0657591819763184,Gemma3-1B,transformer,26,0.24
factual,19,6,0.05,2049,True,True,True,0.6216216216216216,0.074726216495037,0.247048795223236,6.125,5.625,0.0162994358688592,Gemma3-1B,transformer,26,0.24
factual,20,6,0.05,2049,True,True,True,0.4509803921568627,0.0048851482570171,0.0112957451492547,7.75,8.125,0.0006400845013558,Gemma3-1B,transformer,26,0.24
factual,21,6,0.05,2049,True,True,True,0.5555555555555556,2.0365207195281982,1.1920922994613647,1.125,1.625,0.3201335370540619,Gemma3-1B,transformer,26,0.24
factual,22,6,0.05,2049,True,True,True,0.4666666666666667,0.0419948883354663,0.0120340539142489,5.875,7.125,0.0054298155009746,Gemma3-1B,transformer,26,0.24
factual,23,6,0.05,2049,True,False,True,0.1081081081081081,0.0443252101540565,2.259418487548828,6.25,0.875,0.8240399956703186,Gemma3-1B,transformer,26,0.24
math,0,6,0.1,42,True,False,True,1.0,0.4291375577449798,1.3027807474136353,1.875,1.6875,0.1509346067905426,Gemma3-1B,transformer,26,0.24
math,1,6,0.1,42,True,False,True,0.9285714285714286,0.4822702407836914,1.8592772483825684,1.625,0.625,0.4620384871959686,Gemma3-1B,transformer,26,0.24
math,2,6,0.1,42,False,False,True,0.96875,0.4513234198093414,0.737751841545105,1.75,2.625,0.1672389209270477,Gemma3-1B,transformer,26,0.24
math,3,6,0.1,42,True,False,True,0.8095238095238095,0.4095855057239532,0.7767364382743835,2.0,2.25,0.1366712301969528,Gemma3-1B,transformer,26,0.24
math,4,6,0.1,42,False,False,True,0.9047619047619048,0.400652140378952,1.445436716079712,2.0,1.3125,0.2086635529994964,Gemma3-1B,transformer,26,0.24
math,5,6,0.1,42,False,False,True,0.8571428571428571,0.5036481022834778,1.693088173866272,1.5,0.9375,0.3877910673618316,Gemma3-1B,transformer,26,0.24
math,6,6,0.1,42,False,False,True,0.7142857142857143,0.3249590694904327,1.1614274978637695,2.375,1.5,0.2192687541246414,Gemma3-1B,transformer,26,0.24
math,7,6,0.1,42,False,False,True,0.8095238095238095,0.4688159823417663,1.7899606227874756,1.75,0.3125,0.5664816498756409,Gemma3-1B,transformer,26,0.24
math,8,6,0.1,42,False,False,True,0.9722222222222222,0.410464882850647,1.73605215549469,2.0,1.3125,0.322653979063034,Gemma3-1B,transformer,26,0.24
math,9,6,0.1,42,False,False,True,1.0,0.4254102110862732,1.3121702671051023,1.875,1.5625,0.1531794369220733,Gemma3-1B,transformer,26,0.24
math,10,6,0.1,42,False,False,True,0.8,0.3008630573749542,1.7342360019683838,2.5,0.6875,0.4685269594192505,Gemma3-1B,transformer,26,0.24
math,11,6,0.1,42,False,False,True,0.9,0.4726810455322265,1.9441615343093872,1.625,0.875,0.4185283184051513,Gemma3-1B,transformer,26,0.24
math,12,6,0.1,42,False,False,True,0.9,0.4357930123806,1.0645898580551147,1.875,2.25,0.1392705589532852,Gemma3-1B,transformer,26,0.24
math,13,6,0.1,42,False,False,True,0.6428571428571429,0.3744275569915771,1.6370024681091309,2.125,1.5,0.2816009819507599,Gemma3-1B,transformer,26,0.24
math,14,6,0.1,42,False,False,True,1.0,0.4580971896648407,2.153679370880127,1.75,0.5625,0.5650466084480286,Gemma3-1B,transformer,26,0.24
math,15,6,0.1,42,False,False,True,0.8571428571428571,0.4291110634803772,0.8404520750045776,1.875,2.625,0.1373224258422851,Gemma3-1B,transformer,26,0.24
math,16,6,0.1,42,False,False,True,1.0,0.5899055600166321,1.811806082725525,1.125,0.625,0.4949304759502411,Gemma3-1B,transformer,26,0.24
math,17,6,0.1,42,False,False,True,1.0,0.2933979034423828,2.752683401107788,2.5,0.5625,1.3002792596817017,Gemma3-1B,transformer,26,0.24
math,18,6,0.1,42,True,False,True,0.9444444444444444,0.4324766099452972,0.9851725101470948,1.875,2.375,0.1268419325351715,Gemma3-1B,transformer,26,0.24
math,19,6,0.1,42,False,False,True,1.0,0.3700264096260071,2.658979892730713,2.125,1.125,1.5462950468063354,Gemma3-1B,transformer,26,0.24
math,20,6,0.1,42,False,False,True,0.9411764705882352,0.4012314677238464,1.3432600498199463,2.0,1.8125,0.2425585836172104,Gemma3-1B,transformer,26,0.24
math,21,6,0.1,42,False,False,True,0.7142857142857143,0.5288888812065125,1.7595858573913574,1.375,0.875,0.4025750756263733,Gemma3-1B,transformer,26,0.24
math,22,6,0.1,42,False,False,True,0.8666666666666667,0.3596429824829101,1.6364129781723022,2.25,0.625,0.4597539603710174,Gemma3-1B,transformer,26,0.24
math,23,6,0.1,42,False,False,True,0.75,0.4086574018001556,0.9104030728340148,2.0,2.4375,0.1063163876533508,Gemma3-1B,transformer,26,0.24
factual,0,6,0.1,42,True,False,True,0.8125,0.6825575232505798,4.386948108673096,3.125,0.1875,4.33161735534668,Gemma3-1B,transformer,26,0.24
factual,1,6,0.1,42,True,False,True,0.8604651162790697,0.257549375295639,2.31961989402771,3.5,0.0625,1.4184153079986572,Gemma3-1B,transformer,26,0.24
factual,2,6,0.1,42,True,False,True,0.6153846153846154,0.7990384697914124,5.397849082946777,0.625,0.375,5.1385698318481445,Gemma3-1B,transformer,26,0.24
factual,3,6,0.1,42,True,False,True,0.7857142857142857,1.988566875457764,4.128576278686523,0.875,0.6875,3.027116537094116,Gemma3-1B,transformer,26,0.24
factual,4,6,0.1,42,True,False,True,0.8055555555555556,0.0047856755554676,1.3017148971557615,8.75,0.375,1.0283805131912231,Gemma3-1B,transformer,26,0.24
factual,5,6,0.1,42,True,True,True,0.9,0.0234244707971811,2.480574131011963,6.25,1.0625,0.5462951064109802,Gemma3-1B,transformer,26,0.24
factual,6,6,0.1,42,True,False,True,0.8372093023255814,0.7969411611557007,1.920613408088684,1.375,0.0,0.4056181013584137,Gemma3-1B,transformer,26,0.24
factual,7,6,0.1,42,True,True,True,0.8181818181818182,0.1270643025636673,4.53238582611084,5.625,1.125,1.4249436855316162,Gemma3-1B,transformer,26,0.24
factual,8,6,0.1,42,True,False,True,0.8157894736842105,0.3525932133197784,2.105398654937744,3.125,1.625,2.06386399269104,Gemma3-1B,transformer,26,0.24
factual,9,6,0.1,42,True,False,True,0.8333333333333334,0.2716334760189056,4.109278678894043,5.125,0.6875,12.493152618408203,Gemma3-1B,transformer,26,0.24
factual,10,6,0.1,42,True,True,True,0.8958333333333334,0.5098906755447388,2.051175355911255,1.5,0.875,0.7941188216209412,Gemma3-1B,transformer,26,0.24
factual,11,6,0.1,42,True,True,True,0.6046511627906976,0.0125078223645687,3.1136860847473145,6.5,1.9375,0.787807822227478,Gemma3-1B,transformer,26,0.24
factual,12,6,0.1,42,True,False,True,0.6470588235294118,1.3011996746063232,6.572726726531982,1.625,0.0625,5.080546379089356,Gemma3-1B,transformer,26,0.24
factual,13,6,0.1,42,True,True,True,0.7551020408163265,0.2852203249931335,1.8329570293426516,3.625,1.3125,0.386261373758316,Gemma3-1B,transformer,26,0.24
factual,14,6,0.1,42,True,False,True,0.8461538461538461,0.8994768857955933,5.144177913665772,0.125,0.6875,2.821380376815796,Gemma3-1B,transformer,26,0.24
factual,15,6,0.1,42,True,False,True,0.7021276595744681,1.2173560857772827,2.0310986042022705,1.875,1.625,1.2604162693023682,Gemma3-1B,transformer,26,0.24
factual,16,6,0.1,42,True,True,True,0.8260869565217391,1.2502940893173218,4.439350128173828,2.0,0.5,1.2601251602172852,Gemma3-1B,transformer,26,0.24
factual,17,6,0.1,42,False,False,True,0.7941176470588235,0.6804569959640503,1.5600407123565674,2.125,1.0,2.678179979324341,Gemma3-1B,transformer,26,0.24
factual,18,6,0.1,42,True,False,True,0.8709677419354839,1.4008657932281494,5.160369396209717,0.25,1.125,5.256980895996094,Gemma3-1B,transformer,26,0.24
factual,19,6,0.1,42,True,True,True,0.8148148148148148,0.074726216495037,0.4579844176769256,6.125,5.125,0.0526792742311954,Gemma3-1B,transformer,26,0.24
factual,20,6,0.1,42,True,False,True,0.7708333333333334,0.0048851482570171,0.9211737513542176,7.75,2.125,9.548213958740234,Gemma3-1B,transformer,26,0.24
factual,21,6,0.1,42,True,False,True,1.0,2.0365207195281982,4.631259441375732,1.125,0.25,3.8397936820983887,Gemma3-1B,transformer,26,0.24
factual,22,6,0.1,42,True,True,True,0.8,0.0419948883354663,0.2095668613910675,5.875,5.3125,0.0252502113580703,Gemma3-1B,transformer,26,0.24
factual,23,6,0.1,42,True,False,True,0.75,0.0443252101540565,3.37207293510437,6.25,1.1875,2.7751753330230717,Gemma3-1B,transformer,26,0.24
math,0,6,0.1,137,True,False,True,0.9333333333333332,0.4291375577449798,1.5469449758529663,1.875,0.75,1.0718839168548584,Gemma3-1B,transformer,26,0.24
math,1,6,0.1,137,True,False,True,0.8125,0.4822702407836914,1.7188719511032104,1.625,0.5,0.9823070764541626,Gemma3-1B,transformer,26,0.24
math,2,6,0.1,137,False,False,True,0.96875,0.4513234198093414,1.52159321308136,1.75,0.625,0.9734358191490172,Gemma3-1B,transformer,26,0.24
math,3,6,0.1,137,True,False,True,0.7619047619047619,0.4095855057239532,1.7568808794021606,2.0,0.8125,1.1339845657348633,Gemma3-1B,transformer,26,0.24
math,4,6,0.1,137,False,True,True,0.9523809523809524,0.400652140378952,1.5595365762710571,2.0,0.8125,1.1263611316680908,Gemma3-1B,transformer,26,0.24
math,5,6,0.1,137,False,False,True,0.9629629629629628,0.5036481022834778,2.2265217304229736,1.5,0.5625,1.062095284461975,Gemma3-1B,transformer,26,0.24
math,6,6,0.1,137,False,False,True,0.9333333333333332,0.3249590694904327,1.5708168745040894,2.375,0.6875,1.0610889196395874,Gemma3-1B,transformer,26,0.24
math,7,6,0.1,137,False,False,True,0.9523809523809524,0.4688159823417663,2.4244496822357178,1.75,0.75,1.233933448791504,Gemma3-1B,transformer,26,0.24
math,8,6,0.1,137,False,False,True,0.9722222222222222,0.410464882850647,2.197248697280884,2.0,0.5,0.6299153566360474,Gemma3-1B,transformer,26,0.24
math,9,6,0.1,137,False,False,False,0.0,0.4254102110862732,1.4374656677246094,1.875,1.0,1.2096627950668335,Gemma3-1B,transformer,26,0.24
math,10,6,0.1,137,False,False,True,1.0,0.3008630573749542,2.014421939849853,2.5,0.125,0.7226811647415161,Gemma3-1B,transformer,26,0.24
math,11,6,0.1,137,False,False,True,0.8,0.4726810455322265,2.1386914253234863,1.625,0.1875,0.8089984059333801,Gemma3-1B,transformer,26,0.24
math,12,6,0.1,137,False,False,True,0.75,0.4357930123806,0.6650822162628174,1.875,2.875,2.652134895324707,Gemma3-1B,transformer,26,0.24
math,13,6,0.1,137,False,True,True,0.9,0.3744275569915771,1.382423758506775,2.125,0.8125,1.149504542350769,Gemma3-1B,transformer,26,0.24
math,14,6,0.1,137,False,False,True,0.7,0.4580971896648407,2.2312183380126958,1.75,0.625,1.0806453227996826,Gemma3-1B,transformer,26,0.24
math,15,6,0.1,137,False,False,True,0.6666666666666666,0.4291110634803772,0.667228639125824,1.875,3.0625,2.839890718460083,Gemma3-1B,transformer,26,0.24
math,16,6,0.1,137,False,False,True,1.0,0.5899055600166321,2.115786552429199,1.125,0.0,0.7021746635437012,Gemma3-1B,transformer,26,0.24
math,17,6,0.1,137,False,False,True,0.5833333333333334,0.2933979034423828,2.499859571456909,2.5,1.6875,2.183512926101685,Gemma3-1B,transformer,26,0.24
math,18,6,0.1,137,True,False,True,0.8333333333333334,0.4324766099452972,1.1119407415390017,1.875,1.625,1.6192800998687744,Gemma3-1B,transformer,26,0.24
math,19,6,0.1,137,False,False,True,0.9,0.3700264096260071,1.5047712326049805,2.125,2.5625,2.505207061767578,Gemma3-1B,transformer,26,0.24
math,20,6,0.1,137,False,False,True,0.8823529411764706,0.4012314677238464,1.0450453758239746,2.0,1.625,1.6617110967636108,Gemma3-1B,transformer,26,0.24
math,21,6,0.1,137,False,False,True,0.9,0.5288888812065125,1.981082558631897,1.375,0.5,0.942467987537384,Gemma3-1B,transformer,26,0.24
math,22,6,0.1,137,False,False,True,1.0,0.3596429824829101,1.456848382949829,2.25,1.25,0.2759393751621246,Gemma3-1B,transformer,26,0.24
math,23,6,0.1,137,False,False,True,0.8666666666666667,0.4086574018001556,1.0043033361434937,2.0,1.75,1.7430654764175415,Gemma3-1B,transformer,26,0.24
factual,0,6,0.1,137,True,False,True,0.8059701492537313,0.6825575232505798,2.8981311321258545,3.125,1.0625,9.032734870910645,Gemma3-1B,transformer,26,0.24
factual,1,6,0.1,137,True,False,True,0.8604651162790697,0.257549375295639,0.7416296005249023,3.5,3.25,3.333045959472656,Gemma3-1B,transformer,26,0.24
factual,2,6,0.1,137,True,False,True,0.282051282051282,0.7990384697914124,4.822512626647949,0.625,0.9375,10.094840049743652,Gemma3-1B,transformer,26,0.24
factual,3,6,0.1,137,True,False,True,0.78125,1.988566875457764,4.328385829925537,0.875,1.1875,3.355839729309082,Gemma3-1B,transformer,26,0.24
factual,4,6,0.1,137,True,True,True,0.3611111111111111,0.0047856755554676,1.8887884616851809,8.75,2.75,0.3180948793888092,Gemma3-1B,transformer,26,0.24
factual,5,6,0.1,137,True,True,True,0.7,0.0234244707971811,2.2510616779327397,6.25,2.0,0.5191101431846619,Gemma3-1B,transformer,26,0.24
factual,6,6,0.1,137,True,False,True,0.75,0.7969411611557007,1.837315320968628,1.375,2.3125,0.5178760886192322,Gemma3-1B,transformer,26,0.24
factual,7,6,0.1,137,True,False,True,0.6363636363636364,0.1270643025636673,1.181615114212036,5.625,4.4375,0.1270253509283065,Gemma3-1B,transformer,26,0.24
factual,8,6,0.1,137,True,False,True,0.3157894736842105,0.3525932133197784,1.49033522605896,3.125,0.875,1.3547440767288208,Gemma3-1B,transformer,26,0.24
factual,9,6,0.1,137,True,False,True,0.8444444444444444,0.2716334760189056,3.712126731872559,5.125,1.5,14.412643432617188,Gemma3-1B,transformer,26,0.24
factual,10,6,0.1,137,True,True,True,0.6875,0.5098906755447388,0.3186726868152618,1.5,3.625,2.526540517807007,Gemma3-1B,transformer,26,0.24
factual,11,6,0.1,137,True,False,True,0.75,0.0125078223645687,4.418742656707764,6.5,1.5625,2.8675031661987305,Gemma3-1B,transformer,26,0.24
factual,12,6,0.1,137,True,False,True,0.7317073170731707,1.3011996746063232,4.711056709289551,1.625,0.5,4.644950866699219,Gemma3-1B,transformer,26,0.24
factual,13,6,0.1,137,True,False,True,1.0,0.2852203249931335,2.481548309326172,3.625,1.8125,2.2874844074249268,Gemma3-1B,transformer,26,0.24
factual,14,6,0.1,137,True,False,True,0.4615384615384615,0.8994768857955933,4.783738613128662,0.125,0.625,7.444558620452881,Gemma3-1B,transformer,26,0.24
factual,15,6,0.1,137,True,False,True,0.7446808510638298,1.2173560857772827,0.3804471492767334,1.875,3.5625,2.113395929336548,Gemma3-1B,transformer,26,0.24
factual,16,6,0.1,137,True,True,True,0.5217391304347826,1.2502940893173218,1.9527065753936768,2.0,1.875,0.2320268452167511,Gemma3-1B,transformer,26,0.24
factual,17,6,0.1,137,False,False,True,0.7058823529411765,0.6804569959640503,1.152199387550354,2.125,0.125,0.6545037031173706,Gemma3-1B,transformer,26,0.24
factual,18,6,0.1,137,True,False,True,0.6888888888888889,1.4008657932281494,6.653090000152588,0.25,0.0,7.113906383514404,Gemma3-1B,transformer,26,0.24
factual,19,6,0.1,137,True,False,True,0.6666666666666666,0.074726216495037,3.052551746368408,6.125,0.25,5.882065773010254,Gemma3-1B,transformer,26,0.24
factual,20,6,0.1,137,True,False,True,0.7708333333333334,0.0048851482570171,1.3575117588043213,7.75,1.3125,10.254878044128418,Gemma3-1B,transformer,26,0.24
factual,21,6,0.1,137,True,False,True,0.8444444444444444,2.0365207195281982,2.3353986740112305,1.125,2.0625,6.222834587097168,Gemma3-1B,transformer,26,0.24
factual,22,6,0.1,137,True,True,True,0.7666666666666667,0.0419948883354663,0.4882321357727051,5.875,4.0625,0.0572415255010128,Gemma3-1B,transformer,26,0.24
factual,23,6,0.1,137,True,False,True,0.5675675675675675,0.0443252101540565,1.1182292699813845,6.25,2.75,8.234331130981445,Gemma3-1B,transformer,26,0.24
math,0,6,0.1,2049,True,False,True,0.8666666666666667,0.4291375577449798,0.1772044599056244,1.875,3.25,0.0840048864483833,Gemma3-1B,transformer,26,0.24
math,1,6,0.1,2049,True,False,True,0.9375,0.4822702407836914,1.9644678831100464,1.625,0.5625,0.9627119898796082,Gemma3-1B,transformer,26,0.24
math,2,6,0.1,2049,False,False,True,0.96875,0.4513234198093414,1.4015387296676636,1.75,1.0625,2.120275020599365,Gemma3-1B,transformer,26,0.24
math,3,6,0.1,2049,True,False,True,0.9047619047619048,0.4095855057239532,1.3006312847137451,2.0,1.75,1.8111748695373533,Gemma3-1B,transformer,26,0.24
math,4,6,0.1,2049,False,False,True,0.9523809523809524,0.400652140378952,0.2024133950471878,2.0,3.5,0.0872004553675651,Gemma3-1B,transformer,26,0.24
math,5,6,0.1,2049,False,False,True,0.9629629629629628,0.5036481022834778,2.205828666687012,1.5,0.5625,1.0114717483520508,Gemma3-1B,transformer,26,0.24
math,6,6,0.1,2049,False,True,True,1.0,0.3249590694904327,1.4610748291015625,2.375,0.5625,2.6090571880340576,Gemma3-1B,transformer,26,0.24
math,7,6,0.1,2049,False,False,True,1.0,0.4688159823417663,2.3266727924346924,1.75,1.3125,0.4125436842441559,Gemma3-1B,transformer,26,0.24
